ngay_dang,loai_hinh,dien_tich,gia,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tinh_trang_noi_that,link
10/10/2025,"Shophouse, nhà phố thương mại tại Khai Sơn City",120 m²,36 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-ngoc-thuy-prj-khai-son-city/ban-36-ty-120m2-mat-tien-7m-duong-rong-30m-doi-dien-to-hop-benh-vien-pr43461993?source=ad&adid=3125060
23/10/2025,"Shophouse, nhà phố thương mại tại Khai Sơn City","43,54 m²","2,83 tỷ",Hợp đồng mua bán,1.0,1.0,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-ngoc-thuy-prj-khai-son-city/chi-2-8-ty-so-huu-gian-tang-3-n-ngay-kinh-doanh-luon-7-10tr-th-pr44357642
23/10/2025,"Shophouse, nhà phố thương mại tại Khai Sơn City","131,58 m²",75 triệu/m²,Hợp đồng mua bán,,3.0,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-ngoc-thuy-prj-khai-son-city/chinh-chu-ban-shopkiot-gian-tm-tang-3-khoi-de-toa-chung-cu-long-bien-dien-tich-131m2-pr44354276
23/10/2025,"Shophouse, nhà phố thương mại tại Mỹ Đình Pearl",279 m²,24 tỷ,Sổ đỏ/ Sổ hồng,,,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-phu-do-prj-my-dinh-pearl/-moi-ban-sieu-pham-lo-goc-3-tang-gia-24-ty-dong-tien-dang-hon-62tr-th-pr44025671
23/10/2025,"Shophouse, nhà phố thương mại tại Mỹ Đình Pearl",117 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-phu-do-prj-my-dinh-pearl/ban-so-lau-dai-gia-thoa-thuan-117m2-3-tang-nam-tu-liem-ha-noi-pr43621021
29/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",45 m²,175 triệu/m²,Hợp đồng mua bán,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/ban-chan-khoi-de-solar-va-gs5-kinh-doanh-cuc-tot-dt45m2-80m2-pr42152178
22/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",100 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/ban-shop-chan-de-toa-g5-g6-the-vinhomes-smart-city-so-lau-dai-gia-thue-1tr-m2-pr43592985
22/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",100 m²,18 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/ban-shop-sanh-toa-g5-g6-voi-hon-200-000-cu-dan-solar-vin-cho-thue-100tr-th-ck-14-5-pr44347278
24/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",65 m²,11 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/con-1-shop-mat-sanh-toa-g5-g6-ky-tt-cdt-cho-thue-700tr-nam-ck-14-von-3-ty-pr44367451
23/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park","92,6 m²",14 tỷ,Sổ đỏ/ Sổ hồng,1.0,1.0,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/doc-quyen-can-mat-sanh-toa-g5-g6-the-so-lau-dai-dong-tien-1tr-m2-ck-14-5-mien-lai-2-nam-pr44356199
24/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",40 m²,7 tỷ sở hữu shop mặt sảnh từ 40m2 tại Imperia Sola Park - dòng tiền thuê 80tr/th CK 14% sổ đỏ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/gia-7-ty-so-huu-shop-mat-sanh-tu-40m2-tai-dong-tien-thue-80tr-th-ck-14-so-do-pr44367476
25/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park","71,8 m²",từ 15xtr/m2 cho thuê nhận 90tr/th khi mua shop mặt sảnh 71.8m2 Imperia Sola Park sổ đỏ CK 10.5%,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/gia-tu-15xtr-m2-cho-thue-nhan-90tr-th-khi-mua-shop-mat-sanh-71-8m2-so-do-ck-10-5-pr44367616
30/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park","71,8 m²","TỪ 18Xtr/m2, cho thuê kd nhận 900tr/năm khi mua shop mặt sảnh 71,8m2 Imperia Sola Park CK 10.5%",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/gia-tu-18xtr-m2-cho-thue-kd-nhan-900tr-nam-khi-mua-shop-mat-sanh-71-8m2-ck-10-5-pr44413089
30/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",65 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/hang-hiem-banshop-mat-sanh-65m2-iew-noi-khu-chan-toa-g5-g6-gia-tu-18xtr-m2-pr44413632
27/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",67 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/hiem-co-quy-can-shop-mat-sanh-67m2toa-g5-g6-cho-thue-900tr-nam-ck-14-so-do-pr44389380
24/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",84 m²,15 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/quy-can-shop-khoi-de-dt-55-84m2-toa-g5-g6-tt-kdt-vinsmart-city-gia-tu-15xtr-m2-pr44367539
29/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",65 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/quy-can-shop-mat-sanh-toa-g5-g6-tai-ky-tt-cdt-loi-cho-thue-800tr-nam-ck-14-pr44409094
23/10/2025,"Shophouse, nhà phố thương mại tại Imperia Sola Park",72 m²,"12,9 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-imperia-sola-park/von-4-5ty-co-ngay-shop-mat-sanh-72m2-view-noi-khu-toa-g5-dong-tien-thue-80tr-th-pr44357648
29/10/2025,"Shophouse, nhà phố thương mại tại The Canopy Residences - Vinhomes Smart City",55 m²,160 triệu/m²,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/ban-can-shop-ngoai-giao-chan-de-chung-cu-cho-thue-den-100tr-thang-pr42929980
22/10/2025,"Shophouse, nhà phố thương mại tại The Canopy Residences - Vinhomes Smart City",96 m²,18 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/ban-can-shop-ngoai-giao-tai-chan-de-chung-cu-tc3-2-mat-tien-96m2-gia-goc-cdt-pr42982352
27/10/2025,"Shophouse, nhà phố thương mại tại The Canopy Residences - Vinhomes Smart City","82,5 m²",Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/ban-gia-tot-tai-82-5m2-nam-tu-liem-ha-noi-pr44251089
25/10/2025,"Shophouse, nhà phố thương mại tại The Canopy Residences - Vinhomes Smart City","54,3 m²",Thỏa thuận,Sổ đỏ/ Sổ hồng,,,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/ban-shop-chan-de-tang-1-hang-ngoai-giao-gia-dot-dau-dien-tich-54-82m2-nhan-ban-giao-cho-thue-luon-pr43937735
25/10/2025,"Shophouse, nhà phố thương mại tại The Canopy Residences - Vinhomes Smart City","54,3 m²","9,65 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/ban-view-dep-tai-nam-tu-liem-ha-noi-9-65-ty-54-3-m2-pr43902059
25/10/2025,"Shophouse, nhà phố thương mại tại The Canopy Residences - Vinhomes Smart City","54,3 m²",9 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/chinh-chu-ban-can-shop-ngoai-giao-can-goc-mat-sanh-tai-city-pr43951494
16/10/2025,"Shophouse, nhà phố thương mại tại The Miami",63 m²,15 tỷ,,,,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-miami/ban-gs6-mat-sanh-63m2-chi-nhinh-15-ty-hang-hiem-gia-tot-san-hop-dong-thue-pr44293656
25/10/2025,"Shophouse, nhà phố thương mại tại The Sakura - Vinhomes Smart City",66 m²,Thỏa thuận,Hợp đồng mua bán,,,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/ban-can-goc-mat-duong-chan-de-sa1-loi-11-toa-32tang-dong-tien-60tr-thang-pr44371259
25/10/2025,"Shophouse, nhà phố thương mại tại The Sakura - Vinhomes Smart City",55 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/ban-toa-sa-chung-cu-dien-tich-55m-gia-8-5-ty-pr44170130
23/10/2025,"Shophouse, nhà phố thương mại tại The Sakura - Vinhomes Smart City",43 m²,10 tỷ,Hợp đồng mua bán,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/ban-view-dep-tai-khu-10-ty-43-m2-nhieu-tien-ich-pr43130534
24/10/2025,"Shophouse, nhà phố thương mại tại The Sakura - Vinhomes Smart City",150 m²,"30,5 tỷ",,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/cdt-ban-khu-sop-tmdv-khu-kim-cuong-tai-120m2-25-ty-vip-pr42609495
20/10/2025,"Shophouse, nhà phố thương mại tại The Sakura - Vinhomes Smart City",55 m²,10 tỷ,Sổ đỏ,,1.0,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/chinh-chu-cho-thue-xuong-mat-duong-quoc-lo-32-troi-270m2-mt-8m-gia-9x-m2-pr44019685
24/10/2025,"Shophouse, nhà phố thương mại tại The Sakura - Vinhomes Smart City",130 m²,30 tỷ,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sakura-vinhomes-smart-city/con-3-can-doi-ngoai-vip-dang-cap-nhat-vua-dong-tien-truc-tiep-cdt-pr42897166
26/10/2025,"Shophouse, nhà phố thương mại tại The Sapphire-Vinhomes Smart City",140 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/-chan-de-lo-goc-gia-ngon-nhat-vinhome-140m2-chi-16-5-ty-san-dong-tien-70tr-thang-pr41828910
23/10/2025,"Shophouse, nhà phố thương mại tại The Sapphire-Vinhomes Smart City",175 m²,35 tỷ,Sổ đỏ/ Sổ hồng,,,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/toan-bo-quy-can-tmdv-4-tang-1-tum-cho-thue-150-200tr-th-ki-cdt-pr44089538
22/10/2025,"Shophouse, nhà phố thương mại tại The Tonkin - Vinhomes Smart City",150 m²,35 tỷ,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-tonkin-vinhomes-smart-city/con-3-can-sieu-pham-tmdv-ga-de-trung-vang-vi-tri-dac-dia-150m2dat-xay-600m2-san-truc-tiep-cdt-pr42909103
28/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",55 m²,Thỏa thuận,rõ ràng - sở hữu sổ lâu dài.,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/ban-shop-chan-de-2-toa-ap-sanh-vao-nhau-ky-moi-truc-tiep-cdt-so-huu-so-lau-dai-pr42746119
29/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",48 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/ban-shop-chan-de-48m2-vinsmart-gia-tu-15xtr-m2-cho-thue-kd-loi-750tr-nam-pr44409133
23/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","60,5 m²","10,8 tỷ",,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/can-so-do-lau-dai-ngoai-giao-view-be-boi-doi-sanh-qua-re-mua-la-thang-pr44356306
25/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","47,8 m²","7,4 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/chay-hang-con-1-shop-mat-sanh-47-8m2-gia-150tr-m2-cho-khue-nhan-800tr-nam-ck-10-4-pr44367634
24/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","57,2 m²",9 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/dau-tu-khoi-de-47m2-loi-800tr-nam-gia-tu-150tr-m2-ck-10-4-on-2-5ty-pr44367414
29/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",50 m²,"7,4 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/dau-tu-khoi-de-50m2-tam-giac-vang-vinsmart-ck-10-4-von-tu-3ty-so-do-pr44409073
26/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",65 m²,11 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/em-thanh-thuy-gui-anh-chi-can-mat-sanh-65m2-gia-11-ty-so-do-lau-dai-tang-hop-dong-thue-pr43885016
24/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","47,8 m²",7 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/hang-hiem-xot-1-khoi-de-47-8m2-tai-namtam-giac-vang-vinsmart-von-2-5ty-pr44367514
23/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",50 m²,"7,4 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/loi-800tr-nam-khi-dau-tu-khoi-de-50m2-gia-tu-150tr-m2-ck-10-4-so-do-pr44357657
24/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",70 m²,"10,99 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/mua-la-loi-toi-80tr-th-khi-muashop-chan-de-70m2-nam-tam-giac-vang-vin-so-do-pr44367567
16/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",48 m²,Thỏa thuận,Hợp đồng mua bán,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/nhuong-lai-suat-ngoai-giao-can-shop-chan-de-so-huu-lau-dai-dang-cho-thue-60tr-th-pr44294052
27/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",48 m²,"7,4 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/shop-mat-sanh-vinsmart-48m2-tai-dong-tien-cho-thue-kd-700tr-nam-ky-tt-cdt-von-3-ty-pr44389346
16/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City",63 m²,"11,5 tỷ",,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/truc-tiep-cdt-3-can-mat-sanh-toa-so-do-lau-dai-182tr-m2-re-qua-san-hd-thue-60tr-pr43773206
30/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","47,8 m²","7,4 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/vinsmart-can-shop-khoi-de-47-8m2-view-noi-khu-cho-thue-nhan-60tr-th-gia-15xtr-m2-pr44414143
22/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","57,2 m²",7 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/vinsmart-con-1-can-shop-khoi-de-48m2-dong-tien-cho-thue-75tr-th-gia-15xtr-m2-pr44347293
22/10/2025,"Shophouse, nhà phố thương mại tại The Victoria - Vinhomes Smart City","47,8 m²","7,4 tỷ",Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-the-victoria-vinhomes-smart-city/von-20-gia-tu-15xtr-m2-so-huu-shop-mat-sanh-47-8m2-cho-khue-kd-800tr-nam-ck-10-4-pr44343657
28/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",54 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/-ban-dot-shop-cuoi-cung-tai-so-huu-lau-dai-ky-moi-truc-tiep-cdt-pr42273842
22/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",100 m²,200 triệu/m²,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/-ban-tmdv-sieu-vip-tai-ga-de-trung-vang-chi-tu-20-ty-can-hot-pr42170498
16/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",130 m²,30 tỷ,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/-kim-cuong-130-150m2-650m2-san-cho-thue-150-170tr-th-gia-31-36-ty-can-mua-la-thang-100-pr41063435
16/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",170 m²,Thỏa thuận,Hợp đồng mua bán,,,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-can-goc-2-tang-130m2-dang-cho-thue-710trieu-nam-khu-moi-dep-bac-nhat-city-pr35889901
22/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",55 m²,9 tỷ,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-can-shop-chan-de-so-lau-dai-ky-moi-cdt-dt-55m2-gia-9-ty-pr43873153
26/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",70 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,,,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-loi-trung-tam-parking-zone-4-lo-60m2-gia-chi-3-050-ty-lh-pr41435709
28/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",60 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-shop-chan-de-ky-moi-truc-tiet-cdt-chiet-khau-len-den-13-5-qua-hot-pr42674820
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City","74,2 m²",16 tỷ,Sổ đỏ lâu dài vĩnh viễn.,,,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-shop-chan-de-vinsmart-can-goc-sieu-dep-so-vinh-vien-pr44362044
26/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City","37,5 m²","3,5 tỷ",Hợp đồng mua bán,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-shophous-37m-tang-1-gia-3-3-ty-lh-pr43999346
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",55 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-sieu-hoi-tai-gia-cuc-chat-11-ty-vnd-67m2-pr41355134
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",96 m²,"10,8 tỷ",Sổ đỏ/ Sổ hồng,4.0,4.0,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-tai-tang-1-2-dt96m2-mt6m-dang-cho-thue-dong-tien-38tr-thang-pr43975632
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",170 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-va-cho-thue-toan-bo-shop-trung-tam-pkz4-dien-tich-50-200m2-pr42984211
21/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",63 m²,11 tỷ,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/em-con-2-can-so-do-vinh-vien-view-be-boi-ky-truc-tiep-cdt-doi-2-toa-nhinh-11-ty-pr44331572
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",150 m²,200 triệu/m²,,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ga-de-trung-vang-cho-5-nam-cung-ban-shop-tmdv-50-nam-cho-thue-200tr-thang-vvip-pr42445190
22/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",63 m²,11 tỷ,Sổ đỏ/ Sổ hồng,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/khai-xuan-quy-55m2-gia-10-ty-cho-thue-60tr-thang-ky-truc-tiep-so-do-lau-dai-pr42097503
22/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",43 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng.,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/nam-ngay-bung-binh-du-an-shop-chan-de-vi-tri-kim-cuong-nhat-ky-thang-voi-cdt-pr41372222
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City","80,7 m²","12,5 tỷ",Hợp đồng mua bán,,,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/new-mua-ban-chan-de-chung-cu-so-lau-dai-dong-tien-cao-gia-tot-nhat-pr42605424
16/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",130 m²,"29,5 tỷ",,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/quen-ngay-chan-de-tau-ngay-shop-kim-cuong-gia-tu-30-ti-can-san-khach-thue-150-170tr-pr41073417
22/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",61 m²,200 triệu/m²,Sổ đỏ/ Sổ hồng.,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/shop-chan-de-von-4-ty-cho-thue-60tr-thang-pr41866583
27/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",150 m²,32 tỷ,,,,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/sieu-hot-s-boutique-loai-hinh-shop-xin-so-vip-nhat-vinsmart-dt-150m2-600m2-san-qua-dep-pr42560916
16/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Smart City",150 m²,"32,5 tỷ",,,,,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/sieu-pham-cho-khach-hang-chua-kip-nam-thong-tin-em-shop-150m2-600m2-san-32-5-ty-hang-hiem-co-pr42127590
